Name	Length	EffectiveLength	TPM	NumReads
FBgn0030796	2824.29	2642.57	377.026	8798.97
FBgn0032265	1371	1189.28	0.09521	1
FBgn0031317	1801	1619.28	47.76	683
FBgn0039403	773	591.577	24.4999	128
FBgn0261838	1824	1642.28	3.66444	53.148
FBgn0020372	1763.08	1581.37	2.0765	29
FBgn0030991	1852	1670.28	242.897	3583
FBgn0037516	806.515	625.073	0.181149	1
FBgn0036260	4014	3832.28	0.871765	29.505
FBgn0086908	3937	3755.28	37.4796	1243
FBgn0040670	661.335	479.949	9.90881	42
FBgn0035238	1151.51	969.798	79.5592	681.405
FBgn0039494	1317.97	1136.26	186.749	1874
FBgn0037671	1468	1286.28	323.245	3672
FBgn0040372	6622.05	6440.33	7.52493	428
FBgn0031563	577	395.663	0	0
FBgn0039737	1792.42	1610.7	249.774	3553
FBgn0262540	310	128.836	0	0
FBgn0028901	6001	5819.28	0	0
FBgn0037879	930.413	748.882	1.76669	11.684
FBgn0028530	1433	1251.28	22.0801	244
FBgn0261953	2227.96	2046.24	0.055336	1
FBgn0032003	928	746.483	2.43336	16.042
FBgn0085234	960	778.452	0.290914	2
FBgn0038893	1222	1040.28	50.3959	463
FBgn0265668	343	161.823	0.699725	1
FBgn0032793	1319.31	1137.59	35.6339	358
FBgn0037618	1141	959.284	0.472149	4
FBgn0023170	288	106.856	7653.95	7223
FBgn0260770	1468	1286.28	0.907876	10.313
FBgn0036733	2058	1876.28	27.6397	458
FBgn0051955	658.953	477.575	51.6871	218
FBgn0031718	1127	945.284	0	0
FBgn0034720	4673.5	4491.79	0.075625	3
FBgn0028500	4864.97	4683.26	24.2504	1003
FBgn0033054	1688.83	1507.12	0.300524	4
FBgn0038463	1979	1797.28	21.1685	336
FBgn0083936	306	124.838	1.81405	2
FBgn0039461	859	677.506	33.593	201
FBgn0004623	1466	1284.28	0.617168	7
FBgn0030261	636.949	455.586	0.747537	3.008
FBgn0001248	1672.14	1490.42	213.787	2814
FBgn0030365	1620	1438.28	58.0216	737
FBgn0030443	2029.95	1848.24	0.061265	1
FBgn0034294	1691.1	1509.39	0.075018	1
FBgn0023550	1681	1499.28	0.151047	2
FBgn0259139	2115.23	1933.51	109.746	1874
FBgn0010357	942	760.417	0	0
FBgn0035880	3192.38	3010.67	4.40037	116.999
FBgn0034523	682	500.613	60.8439	269
FBgn0028833	1202	1020.28	115.086	1037
FBgn0030457	1857.81	1676.09	29.7821	440.847
FBgn0004913	3209.32	3027.6	46.2634	1237
FBgn0014870	3358.08	3176.37	25.6666	720
FBgn0010894	2065	1883.28	9.8604	164
FBgn0035142	6610.54	6428.83	267.083	15163.9
FBgn0003980	630.5	449.13	0	0
FBgn0015509	3329.14	3147.43	96.399	2679.55
FBgn0005659	2791.15	2609.44	0.043393	1
FBgn0031085	1226	1044.28	0	0
FBgn0031528	1874	1692.28	0	0
FBgn0039128	1029	847.284	10.6912	80
FBgn0263024	224	43.887	0	0
FBgn0039098	773	591.577	32.539	170
FBgn0050222	1606.14	1424.42	0.079492	1
FBgn0037922	1319	1137.28	27.4759	275.965
FBgn0038042	1194	1012.28	1.78972	16
FBgn0011259	6795.61	6613.9	5.20676	304.128
FBgn0051115	981	799.428	1.55805	11
FBgn0010039	746	564.584	127.955	638
FBgn0038808	464	282.724	114.12	284.944
FBgn0085468	572.126	390.818	79.171	273.259
FBgn0030966	2115	1933.28	16.868	288
FBgn0037261	1954.35	1772.64	75.8225	1187
FBgn0034708	3170.42	2988.7	62.5506	1651
FBgn0037486	1509.67	1327.95	0	0
FBgn0085235	857	675.509	0	0
FBgn0030028	1097.36	915.649	3.58621	29
FBgn0035479	607	425.656	0	0
FBgn0037885	681.654	500.269	33.4985	148
FBgn0265197	544	362.67	0	0
FBgn0000075	1770.2	1588.48	0.071283	1
FBgn0033344	918	736.49	0.922468	6
FBgn0030352	1112.32	930.602	26.7686	220
FBgn0004110	1664	1482.28	0.305559	4
FBgn0261530	2594.41	2412.7	17.083	364
FBgn0036469	528.5	347.185	0	0
FBgn0032522	1198	1016.28	0	0
FBgn0038217	1006	824.284	0	0
FBgn0250785	2334.38	2152.66	73.9056	1405.03
FBgn0022700	1473	1291.28	0.350756	4
FBgn0036545	1023.12	841.405	40.2376	299
FBgn0034069	1053	871.284	0	0
FBgn0030412	5152.24	4970.53	20.6118	904.798
FBgn0025629	923	741.486	97.2426	636.785
FBgn0265597	8430.09	8248.37	0.203176	14.8
FBgn0036030	1976.34	1794.62	21.263	337.001
FBgn0028991	3599	3417.28	5.52457	166.73
FBgn0002283	1324.39	1142.67	31.1153	314
FBgn0000451	2217.13	2035.41	0.333819	6.001
FBgn0005613	3651	3469.28	0.097915	3
FBgn0033164	676	494.613	0.228929	1
FBgn0029913	1576	1394.28	7.39021	91
FBgn0037412	1519	1337.28	0	0
FBgn0259233	4975.1	4793.39	6.51978	276
FBgn0050106	2642	2460.28	0.046024	1
FBgn0029821	1818.07	1636.35	5.05142	73
FBgn0034289	1991	1809.28	0	0
FBgn0000579	1776.14	1594.42	653.807	9206.33
FBgn0026174	656	474.614	4.89542	20.519
FBgn0039609	2127	1945.28	0.291041	5
FBgn0035581	13807	13625.3	0.083104	10
FBgn0027552	1089	907.284	94.5976	757.978
FBgn0019686	2177.59	1995.87	38.0055	669.905
FBgn0036476	2854	2672.28	7.47821	176.487
FBgn0085446	7172.34	6990.62	69.2962	4278.17
FBgn0004882	4072.53	3890.81	0.87336	30.011
FBgn0032437	1288	1106.28	0.409411	4
FBgn0038872	4647.08	4465.37	33.924	1337.82
FBgn0031258	6605.62	6423.9	0.916581	52
FBgn0025827	600	418.659	0	0
FBgn0064227	440	258.745	0	0
FBgn0030624	1267.56	1085.84	0.208559	2
FBgn0028858	1023	841.284	0.134593	1
FBgn0036250	1908	1726.28	0.065593	1
FBgn0086610	660	478.614	0	0
FBgn0034642	1692.66	1510.94	0.524585	7
FBgn0004567	2346	2164.28	0	0
FBgn0085311	568.5	387.169	0	0
FBgn0037036	883	701.495	0.322829	2
FBgn0030964	2144.97	1963.25	0.230701	4
FBgn0039387	2202	2020.28	0.504425	9
FBgn0002036	2052	1870.28	3.93525	65
FBgn0037607	2235.2	2053.49	328.751	5962
FBgn0030943	1249	1067.28	68.1117	642
FBgn0031183	1570.52	1388.8	26.7128	327.638
FBgn0031176	413	231.776	0	0
FBgn0086711	2302.19	2120.47	0.1068	2
FBgn0051681	949	767.47	0.147538	1
FBgn0016698	1393	1211.28	37.6726	403
FBgn0267490	866	684.501	0	0
FBgn0001208	1647.5	1465.78	0	0
FBgn0033244	3342.99	3161.28	23.5828	658.402
FBgn0032817	12133	11951.3	17.8273	1881.63
FBgn0266762	1272	1090.28	1.03848	9.999
FBgn0029849	1794.2	1612.48	22.8923	326
FBgn0033101	1303	1121.28	71.2944	706
FBgn0035478	588	406.661	0	0
FBgn0046876	901	719.49	0	0
FBgn0283472	3544.44	3362.72	123.679	3672.98
FBgn0002863	243	61.919	0	0
FBgn0085736	460	278.726	146.671	361.039
FBgn0035923	4350.79	4169.08	10.538	388
FBgn0028694	1208	1026.28	171.565	1555
FBgn0265185	1078.32	896.603	251.947	1995
FBgn0039727	10523.6	10341.9	9.76637	892
FBgn0026088	501.71	320.405	147.262	416.702
FBgn0262530	450	268.735	0	0
FBgn0034096	579	397.663	0	0
FBgn0034828	505	323.691	0	0
FBgn0026207	2566	2384.28	21.7033	457
FBgn0037126	725	543.599	6.87388	33
FBgn0000658	3551	3369.28	0.100821	3
FBgn0016041	1701.57	1519.86	78.7795	1057.42
FBgn0031323	802	620.554	0	0
FBgn0003358	907	725.49	0	0
FBgn0032846	1543.12	1361.4	13.6403	164
FBgn0053772	558	376.667	0	0
FBgn0029679	2721	2539.28	0	0
FBgn0085204	662	480.614	0	0
FBgn0085438	2214	2032.28	2.23507	40.115
FBgn0035268	2535.46	2353.74	33.8192	703
FBgn0024944	3755.43	3573.71	0.063368	2
FBgn0011288	2233	2051.28	1.1592	21
FBgn0014024	3135.57	2953.85	43.9302	1146
FBgn0031042	1970.68	1788.96	3.16473	50
FBgn0262842	432	250.756	0	0
FBgn0030438	2804	2622.28	0.302263	7
FBgn0002522	2775	2593.28	5.7e-05	0.001
FBgn0040339	602	420.658	25.0334	93
FBgn0039944	3607.3	3425.58	15.1329	457.816
FBgn0264273	4810.53	4628.81	0.048924	2
FBgn0015522	1746	1564.28	4.77744	66
FBgn0037676	2009.5	1827.78	0	0
FBgn0031224	905	723.49	43.6655	279
FBgn0033706	1296	1114.28	2.13398	21
FBgn0033337	2804	2622.28	5.4454	126.108
FBgn0030242	2288.89	2107.17	9.35009	174
FBgn0023458	11139	10957.3	52.8682	5116
FBgn0034791	888	706.494	57.5378	359
FBgn0036680	2467.97	2286.25	0.445744	9
FBgn0030949	1596	1414.28	0	0
FBgn0264552	945	763.474	0	0
FBgn0053337	2127	1945.28	0	0
FBgn0025387	3127.95	2946.23	0.544551	14.169
FBgn0015524	2629.08	2447.36	0.092534	1.999
FBgn0011204	2801	2619.28	54.5561	1262
FBgn0023516	2005.67	1823.95	27.757	447.115
FBgn0031673	1611.93	1430.22	119.563	1510.2
FBgn0035094	3515.52	3333.81	0.373611	11
FBgn0043010	1280.75	1099.03	33.9351	329.377
FBgn0031585	1925	1743.28	0	0
FBgn0034394	1981.69	1799.97	0.188722	3
FBgn0037137	3020.65	2838.93	79.2918	1988
FBgn0261790	521	339.681	162.34	487
FBgn0035598	2101	1919.28	0.058997	1
FBgn0085257	415	233.773	21.7964	45
FBgn0041706	1648.96	1467.24	0.077173	1
FBgn0263647	778	596.574	0	0
FBgn0003462	735.019	553.611	287.368	1405
FBgn0038519	1017	835.284	77.2693	570
FBgn0037071	1433.27	1251.55	16.8279	186
FBgn0259196	726	544.598	0.584236	2.81
FBgn0051294	877	695.496	0.162807	1
FBgn0038818	3524.11	3342.39	0.067754	1.999
FBgn0027499	4710.53	4528.81	16.3878	655.449
FBgn0037589	543	361.67	0	0
FBgn0032445	781.595	600.167	31.5073	167
FBgn0015721	2509.5	2327.78	0	0
FBgn0032208	8431	8249.28	78.5413	5722
FBgn0267882	678	496.613	0.000245	0.001
FBgn0002413	3128.08	2946.36	90.569	2356.67
FBgn0002914	2812.05	2630.34	70.9844	1648.95
FBgn0028690	1897	1715.28	104.235	1579
FBgn0033798	586	404.662	5.14298	18.38
FBgn0265834	629	447.633	0	0
FBgn0003082	1740.85	1559.14	61.2071	842.791
FBgn0038272	1510	1328.28	43.1346	506
FBgn0051116	4018.78	3837.06	5.0757	172
FBgn0011715	1335	1153.28	95.4325	972
FBgn0032001	716.062	534.665	60.1817	284.17
FBgn0033272	1558	1376.28	46.7312	568
FBgn0032800	3227	3045.28	9.58791	257.861
FBgn0035696	3547	3365.28	0.033647	1
FBgn0025627	1097	915.284	1.97939	16
FBgn0045063	2725.79	2544.07	94.4561	2122.23
FBgn0034326	627	445.634	1.27045	5
FBgn0262976	2342.78	2161.06	6.60953	126.144
FBgn0015296	1600	1418.28	105.225	1318
FBgn0039770	1533	1351.28	0	0
FBgn0034091	2061.18	1879.47	45.0041	747.001
FBgn0264362	785	603.566	0	0
FBgn0050099	762	580.581	0.390062	2
FBgn0052762	838	656.532	0	0
FBgn0035926	337	155.825	0	0
FBgn0284442	2746.84	2565.13	56.6077	1282.38
FBgn0015801	1654.33	1472.61	45.4428	591
FBgn0036237	1158	976.284	132.219	1140
FBgn0053530	537.5	356.177	0	0
FBgn0033153	1495	1313.28	24.1416	280
FBgn0264308	5176.93	4995.22	0.05559	2.453
FBgn0036448	5961	5779.28	50.1571	2560
FBgn0042182	3487.65	3305.93	1.2321	35.972
FBgn0266801	8155.29	7973.57	3.53601	249
FBgn0038202	3476	3294.28	0.034372	1
FBgn0052053	1618	1436.28	0	0
FBgn0250819	2547.41	2365.7	0.721573	15.075
FBgn0038946	1037	855.362	0	0
FBgn0034454	1070	888.284	0	0
FBgn0030452	2162.8	1981.08	30.0355	525.498
FBgn0085382	4693.87	4512.15	0.05019	2.001
FBgn0029693	3024.33	2842.61	22.9043	575
FBgn0035091	2271.31	2089.6	21.1334	390
FBgn0051268	1620.5	1438.78	0	0
FBgn0033135	1082.87	901.265	0.251272	2
FBgn0034097	708	526.605	0	0
FBgn0039140	2740.86	2559.14	28.5999	646.386
FBgn0035971	983	801.424	0.141288	1
FBgn0014879	1169	987.284	113.199	987
FBgn0265523	13148.4	12966.6	143.533	16436.6
FBgn0033454	2523	2341.28	35.3049	730
FBgn0040297	4931.69	4749.98	27.7221	1162.92
FBgn0031550	1484	1302.28	0	0
FBgn0083977	2789.63	2607.92	7.64162	175.999
FBgn0002564	2501	2319.28	0.58586	12
FBgn0037741	3376	3194.28	9.18106	259
FBgn0030944	989	807.422	70.3995	502
FBgn0050096	1130	948.284	3.7016	31
FBgn0030584	668	486.613	57.9405	249
FBgn0035947	2132	1950.28	59.7426	1029
FBgn0035782	659	477.614	0.237077	1
FBgn0036563	1149	967.284	0	0
FBgn0040087	2762.76	2581.05	50.8457	1159
FBgn0038820	999	817.284	0.138716	1.001
FBgn0037491	1189.09	1007.38	11.6898	104
FBgn0030011	1545	1363.28	1.72596	20.78
FBgn0261439	2647.7	2465.99	113.783	2478
FBgn0026630	1827.38	1645.67	51.9484	755
FBgn0033850	1412	1230.28	0.368147	4
FBgn0003559	2587.91	2406.2	63.5756	1351
FBgn0024330	1693.5	1511.78	18.9151	252.54
FBgn0034909	2106	1924.28	10.1211	172
FBgn0051547	3537.72	3356.01	0.269919	8
FBgn0034237	2557.77	2376.05	324.103	6801
FBgn0267384	1883.73	1702.02	59.1699	889.402
FBgn0034553	1802	1620.28	0.139767	2
FBgn0037920	1458	1276.28	9.47553	106.803
FBgn0032335	506	324.69	0	0
FBgn0031946	1131	949.284	0	0
FBgn0260437	509	327.688	0	0
FBgn0001233	2713.44	2531.73	1800.76	40263
FBgn0031941	547	365.67	0	0
FBgn0050479	598	416.659	0.156433	0.576
FBgn0000227	1352	1170.28	0	0
FBgn0030809	6558.29	6376.57	50.1308	2823.09
FBgn0028853	1048	866.284	0	0
FBgn0031229	1263.18	1081.46	32.3529	309
FBgn0263000	485	303.707	0	0
FBgn0036318	1626.37	1444.66	100.874	1287
FBgn0029711	3027.35	2845.64	6.32864	159.047
FBgn0027338	2284.59	2102.88	148.722	2762
FBgn0040773	426.127	244.89	384.436	831.434
FBgn0051858	718	536.603	1.47711	7
FBgn0263353	6595.19	6413.48	0.244358	13.841
FBgn0283503	5722	5540.28	11.9561	585
FBgn0000552	652	470.616	0	0
FBgn0033447	3581.83	3400.12	0.233115	6.999
FBgn0038708	1188	1006.28	0.225048	2
FBgn0028415	241	59.931	0	0
FBgn0034741	549.63	368.296	12.2979	40
FBgn0032631	1266	1084.28	0	0
FBgn0039041	429	247.759	0	0
FBgn0259151	1949	1767.28	0.256283	4
FBgn0029914	1877.66	1695.94	19.8295	297
FBgn0028887	5860	5678.28	0	0
FBgn0038210	860	678.506	0	0
FBgn0037038	913	731.49	0	0
FBgn0259184	639.708	458.33	2.47052	10
FBgn0037016	2532	2350.28	13.0562	271
FBgn0020503	4190.83	4009.12	23.0749	816.999
FBgn0011706	901	719.49	5.35082	34
FBgn0051427	1182	1000.28	0	0
FBgn0260386	2235.85	2054.13	1.04735	19.001
FBgn0029656	1659	1477.28	0.306593	4
FBgn0040227	2012	1830.28	207.002	3346
FBgn0020618	1110.41	928.698	2829.63	23208
FBgn0032157	3076	2894.28	32.3542	827
FBgn0031469	1813	1631.28	0.138825	2
FBgn0040075	1714.13	1532.41	56.1571	760
FBgn0285911	2741	2559.28	46.0573	1041
FBgn0039634	3211	3029.28	33.1551	887
FBgn0004797	2116.53	1934.81	4.97447	85
FBgn0038629	3659.07	3477.35	0.325781	10.004
FBgn0264344	505.95	324.641	3.54628	10.167
FBgn0030050	643.362	461.987	0.490192	2
FBgn0031453	1076.79	895.089	189.248	1496
FBgn0038989	1307	1125.28	30.7911	306
FBgn0266521	1884.56	1702.84	62.4392	939
FBgn0039286	3968	3786.28	0.029906	1
FBgn0002577	3405	3223.28	5.02601	143.072
FBgn0010225	2825.25	2643.53	361.771	8446
FBgn0032252	2739.24	2557.53	4.3831	99
FBgn0036936	1397	1215.28	0	0
FBgn0000543	2204	2022.28	42.8897	766
FBgn0052379	1238	1056.28	0	0
FBgn0011741	1347	1165.28	71.809	739
FBgn0028952	2181.88	2000.16	3.39667	60
FBgn0259968	360	178.812	0	0
FBgn0024998	1952	1770.28	14.5834	228
FBgn0035645	1633	1451.28	0.156043	2
FBgn0038008	2406	2224.28	0	0
FBgn0037294	1290	1108.28	0	0
FBgn0000303	3269.79	3088.08	0.110112	3.003
FBgn0267521	1934	1752.28	2334.92	36133.5
FBgn0011660	3040	2858.28	11.4171	288.2
FBgn0026430	3250.24	3068.53	37.6827	1021.19
FBgn0051354	2347	2165.28	10.0728	192.619
FBgn0030729	1096	914.284	0.247694	2
FBgn0037747	1429.78	1248.07	37.6927	415.46
FBgn0013767	654	472.615	0.239585	1
FBgn0052238	2030	1848.28	0	0
FBgn0016726	329.717	148.544	5367.15	7041
FBgn0030982	682	500.613	0	0
FBgn0027599	1757	1575.28	24.4392	340
FBgn0033961	477	295.715	91.8978	240
FBgn0039010	2919	2737.28	0.082733	2
FBgn0035253	3862.92	3681.2	94.3697	3068
FBgn0262001	604	422.658	2.5e-05	0
FBgn0050447	799.333	617.89	0	0
FBgn0037022	1601	1419.28	4.78683	60
FBgn0033426	1819.24	1637.52	14.6594	212
FBgn0261612	3994	3812.28	0.029702	1
FBgn0028644	4806.65	4624.94	0.024483	1
FBgn0037685	1179	997.284	0.454159	4
FBgn0001128	1713.57	1531.85	15.5228	209.999
FBgn0051864	695.167	513.768	35.0224	158.908
FBgn0034576	712	530.604	173.282	812
FBgn0036838	2522	2340.28	5.55794	114.872
FBgn0040763	748.586	567.171	2.99464	15
FBgn0004903	2519.4	2337.68	30.7179	634.177
FBgn0053784	552	370.669	0.305478	1
FBgn0027793	870	688.498	3.61815	22
FBgn0037930	640	458.622	476.506	1930
FBgn0260452	657	475.614	0	0
FBgn0032248	943	761.476	40.149	270
FBgn0051617	1023	841.284	0.131083	0.974
FBgn0043535	558	376.667	0	0
FBgn0040208	2572.79	2391.07	39.7282	838.928
FBgn0038029	1051	869.284	0.000169	0.001
FBgn0085450	7148.28	6966.57	22.4931	1383.89
FBgn0038968	6384	6202.28	13.7106	751
FBgn0085283	318	136.834	1.65502	2
FBgn0032921	683.257	501.868	22.8701	101.365
FBgn0034272	1905	1723.28	0.19712	3
FBgn0010501	1749	1567.28	14.9221	206.543
FBgn0264341	789	607.562	0.55911	3
FBgn0002940	1588	1406.28	0.080518	1
FBgn0034352	1726	1544.28	0	0
FBgn0015585	358.5	177.312	0	0
FBgn0038678	456	274.729	49.0466	119
FBgn0069056	879	697.496	0.811699	5
FBgn0015926	2351.34	2169.63	14.8602	284.737
FBgn0032688	3047.94	2866.23	16.9873	430
FBgn0020639	519	337.682	0.335319	1
FBgn0266448	1925	1743.28	0.013275	0.204
FBgn0032404	952.213	770.689	249.463	1697.92
FBgn0024889	2322	2140.28	31.2667	591
FBgn0034187	3439.92	3258.2	1.58202	45.523
FBgn0029836	950.333	768.78	0	0
FBgn0053688	528	346.675	0	0
FBgn0263864	4828.12	4646.4	21.6403	888
FBgn0011290	1001	819.375	72.4128	524
FBgn0053257	993	811.422	0	0
FBgn0037838	2022	1840.28	5.78375	94
FBgn0030364	1251	1069.28	56.1241	530
FBgn0262619	2386	2204.28	29.6135	576.488
FBgn0033589	504	322.693	0	0
FBgn0050462	2023.31	1841.59	0.122971	2
FBgn0033374	1933	1751.28	1.07682	16.654
FBgn0083985	1038.69	856.972	5.15305	39
FBgn0032268	758	576.583	0	0
FBgn0000557	2598.37	2416.66	2.39049	51.02
FBgn0031294	7439.82	7258.11	0.078004	5.001
FBgn0035812	4832.47	4650.75	16.8789	693.269
FBgn0052062	3883.52	3701.8	9.17708	300.021
FBgn0266539	1660	1478.28	50.7834	663
FBgn0020278	3528.9	3347.18	53.1113	1570
FBgn0030326	647.789	466.408	13.3525	55
FBgn0035357	4716.34	4534.62	101.86	4079.22
FBgn0005636	3309.78	3128.06	9.77361	270
FBgn0000360	1249	1067.28	0.106093	1
FBgn0267698	3298.38	3116.66	65.8686	1813.02
FBgn0053307	588.488	407.149	104.013	374
FBgn0261294	609	427.653	0	0
FBgn0038236	1623	1441.28	0	0
FBgn0037374	1205.84	1024.13	101.348	916.644
FBgn0039789	2679	2497.28	7.4814	165
FBgn0037822	1507	1325.28	62.4421	730.836
FBgn0037572	910	728.49	0	0
FBgn0265974	3988.83	3807.11	40.003	1345
FBgn0041248	1146	964.284	0	0
FBgn0034050	1057	875.284	86.9334	672
FBgn0035427	1238.53	1056.81	0.107145	1.001
FBgn0010309	3249.69	3067.97	13.3236	361
FBgn0029989	1823	1641.28	0.620905	9
FBgn0025621	3254.88	3073.16	17.9436	487
FBgn0034997	3101.9	2920.18	184.687	4763
FBgn0037144	2166	1984.28	4.46926	78.32
FBgn0033897	3475.21	3293.49	38.3685	1116
FBgn0035043	1557	1375.28	0.082333	1
FBgn0050277	2163	1981.28	0	0
FBgn0028947	849	667.531	0	0
FBgn0013720	1293.64	1111.93	39.8169	391
FBgn0026314	1672	1490.28	0	0
FBgn0000015	8153.4	7971.68	0.014273	1.004
FBgn0035588	1082	900.284	27.3818	217.708
FBgn0015391	4521	4339.28	65.9146	2526
FBgn0036186	2926	2744.28	3.42465	83
FBgn0051259	2130.32	1948.61	0.174326	3
FBgn0031786	855	673.514	0	0
FBgn0033127	1347	1165.28	89.0082	916
FBgn0032609	1608.83	1427.12	0.079343	1
FBgn0035953	3944.15	3762.43	15.8903	528
FBgn0052819	2191	2009.28	0.089799	1.593
FBgn0264389	972.236	790.707	76.7566	536
FBgn0004510	1858	1676.28	34.5175	511
FBgn0031003	1468	1286.28	26.3209	299
FBgn0003392	3338.03	3156.31	71.5339	1994
FBgn0030945	2298	2116.28	16.1049	301
FBgn0039204	1514	1332.28	46.9997	553
FBgn0037700	1156	974.284	78.6809	677
FBgn0038446	442	260.744	37.3466	86
FBgn0034802	2234.38	2052.66	327.559	5938
FBgn0085400	5760	5578.28	0.14209	7
FBgn0039431	6513.12	6331.41	34.5342	1931
FBgn0038321	1549.49	1367.78	13.2261	159.765
FBgn0038876	925.918	744.391	37.8734	248.982
FBgn0261004	3187	3005.28	49.5081	1314
FBgn0033673	2340.98	2159.26	10.8026	206
FBgn0039617	3105	2923.28	0.038734	1
FBgn0003149	3291.2	3109.48	0.436978	12.001
FBgn0058198	977.391	795.891	2.71331	19.072
FBgn0029814	4022.87	3841.15	0.133057	4.513
FBgn0003444	4008	3826.28	11.2016	378.52
FBgn0032755	803	621.554	0.182175	1
FBgn0022768	5280.03	5098.32	39.6218	1784
FBgn0053356	143	54.774	0	0
FBgn0029812	1077	895.284	0	0
FBgn0034985	4852.9	4671.19	5.81769	240
FBgn0033404	3461	3279.28	0	0
FBgn0025830	3293	3111.28	13.6477	375
FBgn0039551	1194	1012.28	0	0
FBgn0033465	2270.99	2089.27	24.5511	453
FBgn0021872	2137.39	1955.68	764.958	13212
FBgn0029712	888	706.494	2.08354	13
FBgn0038224	545.78	364.45	288.321	928
FBgn0259967	698.5	517.104	0	0
FBgn0029887	4996	4814.28	33.5988	1428.53
FBgn0015396	3860	3678.28	30.0141	975
FBgn0028482	2730	2548.28	2.08841	47
FBgn0040634	443.848	262.592	1.29362	3
FBgn0038039	1691.02	1509.3	69.0955	921
FBgn0029123	4026	3844.28	0.088363	3
FBgn0024361	992.082	810.388	3.35339	24
FBgn0030739	3558	3376.28	8.71969	260
FBgn0031664	1791.1	1609.38	30.8868	439
FBgn0263320	545.43	364.103	0.310988	1
FBgn0033548	316	134.835	117.175	139.531
FBgn0030041	1570	1388.28	1.22343	15
FBgn0034258	3143.77	2962.06	358.878	9388
FBgn0283545	827	645.543	5.78836	33
FBgn0027339	5591.79	5410.08	20.51	979.946
FBgn0012344	1701.13	1519.41	0.149431	2.006
FBgn0030525	1250	1068.28	0.529968	5
FBgn0030877	2289	2107.28	37.7634	702.794
FBgn0038013	1135.17	953.452	34.0839	287
FBgn0014865	268	86.874	3.91018	3
FBgn0035298	1781.2	1599.48	45.5196	643
FBgn0032732	492	310.7	48.4704	133
FBgn0262528	294	112.848	0	0
FBgn0003567	3308.79	3127.07	25.0211	691.001
FBgn0037617	1271.24	1089.52	17.3559	167
FBgn0052418	951	769.467	25.4579	173
FBgn0038311	1731.24	1549.52	2.923	40
FBgn0267491	702	520.608	0	0
FBgn0036717	2980	2798.28	2.5e-05	0.001
FBgn0027590	898.144	716.626	52.142	330
FBgn0034295	1221	1039.28	0.108951	1
FBgn0036534	3887.07	3705.35	67.8707	2220.99
FBgn0037207	2277.69	2095.97	146.427	2710.44
FBgn0263096	252	70.892	0	0
FBgn0260390	1887	1705.28	0.441821	6.654
FBgn0267899	766	584.581	0.00026	0.001
FBgn0266019	6857.57	6675.85	51.7258	3049.63
FBgn0036560	1476.58	1294.87	2.79828	32
FBgn0262580	1270	1088.28	0	0
FBgn0259101	1822.45	1640.74	0.621113	9.001
FBgn0003733	3123.75	2942.03	0.15395	4
FBgn0030506	3040	2858.28	14.0634	355
FBgn0037310	785	603.566	0.187604	1
FBgn0033247	1221.93	1040.21	41.1467	378
FBgn0037501	1935	1753.28	0	0
FBgn0020257	3507.24	3325.53	22.0334	647.105
FBgn0263215	411	229.777	0.002635	0.005
FBgn0033376	3791	3609.28	8.78423	280
FBgn0050026	821	639.545	0	0
FBgn0262529	430	248.758	0	0
FBgn0030263	1320.88	1139.16	162.815	1638
FBgn0022029	2185.21	2003.49	52.3593	926.436
FBgn0025697	2370.2	2188.48	2.23818	43.258
FBgn0053635	769	587.581	8.47914	44
FBgn0031050	1384.31	1202.6	40.6752	432
FBgn0033844	2250.65	2068.93	206.439	3772
FBgn0011661	2396.1	2214.38	1228.71	24029
FBgn0030773	964	782.45	0	0
FBgn0031264	2824.89	2643.18	0.214195	5
FBgn0038073	4084.95	3903.23	0.042358	1.46
FBgn0029817	1172	990.284	0.114342	1
FBgn0024734	3119.29	2937.57	40.4269	1048.8
FBgn0054031	740	558.588	0.20271	1
FBgn0040305	3462.42	3280.71	15.7661	456.799
FBgn0028878	2122	1940.28	0	0
FBgn0054057	1265.9	1084.18	1.67103	16
FBgn0030187	1516.7	1334.99	0.424092	5
FBgn0036977	1157.01	975.294	0.348299	3
FBgn0035484	2144.07	1962.35	0.215507	3.735
FBgn0052277	850	668.528	0.338748	2
FBgn0035166	1325.82	1144.1	28.6022	289
FBgn0038569	2261.86	2080.14	25.693	472
FBgn0030483	1025	843.284	1.20847	9
FBgn0031713	1604	1422.28	49.4392	621
FBgn0266163	378	196.811	0	0
FBgn0016078	1604.93	1423.21	27.0506	339.999
FBgn0039435	757	575.583	0	0
FBgn0259164	2362	2180.28	2.38897	46
FBgn0023512	2310.06	2128.34	83.7482	1574.16
FBgn0285971	1994.14	1812.43	13.9944	224
FBgn0031010	1894.38	1712.66	0.132228	2
FBgn0034483	1035	853.284	0	0
FBgn0004359	2445.9	2264.19	4.10079	82
FBgn0265042	2669.05	2487.34	19.1451	420.557
FBgn0035044	780	598.573	20.0519	106
FBgn0040346	1515	1333.28	20.8919	246
FBgn0032136	13330	13148.3	2.37688	276
FBgn0033629	1208	1026.28	0	0
FBgn0030837	677	495.613	0	0
FBgn0069913	1497	1315.28	1.20524	14
FBgn0085644	1165	983.284	0.000498	0.004
FBgn0052654	7324.08	7142.36	32.5385	2052.45
FBgn0027949	1366	1184.28	148.102	1549
FBgn0037845	1369	1187.28	0.76296	8
FBgn0030552	1399	1217.28	46.2308	497
