Name	Length	EffectiveLength	TPM	NumReads
FBtr0081262	1034	863.017	3.047454	22.000
FBtr0080113	3310	3139.017	31.396002	824.393
FBtr0077025	1911	1740.017	8.313153	121.000
FBtr0079211	2078	1907.017	20.672826	329.777
FBtr0079212	1983	1812.017	14.199078	215.223
FBtr0086884	2734	2563.017	20.688100	443.545
FBtr0086883	2740	2569.017	9.653611	207.455
FBtr0081807	2154	1983.017	7.258080	120.397
FBtr0334315	2636	2465.017	1.539013	31.734
FBtr0100368	2084	1913.017	18.336728	293.432
FBtr0079467	1214	1043.017	22.006133	192.000
FBtr0310647	4281	4110.017	23.540383	809.325
FBtr0340190	4254	4083.017	12.943977	442.094
FBtr0073732	5001	4830.017	9.139784	369.276
FBtr0310648	4350	4179.017	1.979113	69.185
FBtr0073731	3863	3692.017	31.088203	960.120
FBtr0335194	1423	1252.017	2.200015	23.041
FBtr0084172	1379	1208.017	104.249809	1053.451
FBtr0084173	1618	1447.017	0.950720	11.508
FBtr0344115	1510	1339.017	0.170195	1.906
FBtr0071872	729	558.340	0.000000	0.000
FBtr0340277	2123	1952.017	25.529225	416.857
FBtr0086881	2460	2289.017	0.529716	10.143
FBtr0070479	1357	1186.017	50.700352	503.000
FBtr0343158	2385	2214.017	0.775247	14.358
FBtr0079290	2072	1901.017	75.161195	1195.214
FBtr0343166	3140	2969.017	0.134349	3.337
FBtr0301569	2929	2758.017	0.158786	3.663
FBtr0087414	4722	4551.017	0.008703	0.331
FBtr0345419	5478	5307.017	0.009017	0.400
FBtr0087413	4701	4530.017	0.008742	0.331
FBtr0075941	2664	2493.017	72.562967	1513.235
FBtr0075942	2968	2797.017	18.328831	428.841
FBtr0075943	2355	2184.017	38.311494	699.924
FBtr0078448	1594	1423.017	14.365473	171.000
FBtr0114586	4428	4257.017	18.174111	647.179
FBtr0343272	3885	3714.017	10.154780	315.486
FBtr0339497	2509	2338.017	0.008243	0.161
FBtr0300705	2174	2003.017	21.008350	352.000
FBtr0299916	6072	5901.017	0.513305	25.338
FBtr0305061	6226	6055.017	0.397603	20.139
FBtr0300245	9435	9264.017	0.249324	19.321
FBtr0305060	11909	11738.017	0.297421	29.203
FBtr0300542	5562	5391.017	1.001064	45.144
FBtr0305062	6448	6277.017	0.378821	19.891
FBtr0336693	9436	9265.017	0.236259	18.311
FBtr0299915	9679	9508.017	0.268383	21.346
FBtr0305059	5590	5419.017	0.646552	29.308
FBtr0345077	2641	2470.017	0.518520	10.714
FBtr0345079	1823	1652.017	0.469107	6.483
FBtr0336697	1321	1150.017	3.308168	31.824
FBtr0302767	1469	1298.017	19.619751	213.030
FBtr0302769	2715	2544.017	0.470695	10.017
FBtr0345078	1863	1692.017	0.405359	5.737
FBtr0344190	2601	2430.017	0.580236	11.795
FBtr0302768	2534	2363.017	26.742147	528.602
FBtr0302770	2755	2584.017	0.430209	9.299
FBtr0302771	2718	2547.017	1.005624	21.426
FBtr0302766	1573	1402.017	1.942597	22.783
FBtr0302772	1931	1760.017	1.121049	16.505
FBtr0302773	1243	1072.017	2.764116	24.787
FBtr0088387	1363	1192.017	1.426115	14.220
FBtr0339425	1228	1057.017	147.566977	1304.780
FBtr0100352	3027	2856.017	1.690597	40.389
FBtr0081325	3154	2983.017	17.297784	431.631
FBtr0100351	3287	3116.017	0.805739	21.002
FBtr0331244	3024	2853.017	1.550105	36.994
FBtr0305952	3151	2980.017	9.877654	246.229
FBtr0331243	3148	2977.017	11.153599	277.755
FBtr0273427	5997	5826.017	0.142852	6.962
FBtr0273422	8691	8520.017	0.094078	6.705
FBtr0273423	3949	3778.017	0.507126	16.027
FBtr0308596	8707	8536.017	0.093766	6.695
FBtr0273426	3960	3789.017	0.359903	11.407
FBtr0273428	4159	3988.017	0.293755	9.800
FBtr0273425	4221	4050.017	0.277951	9.417
FBtr0273424	4131	3960.017	0.301516	9.988
FBtr0071625	1754	1583.017	0.226553	3.000
FBtr0332123	530	359.425	0.000000	0.000
FBtr0075574	393	222.526	0.000000	0.000
FBtr0083711	989	818.169	1.022796	7.000
FBtr0073461	779	608.317	0.196519	1.000
FBtr0078946	4568	4397.017	3.384828	124.498
FBtr0301244	4136	3965.017	6.693151	221.994
FBtr0336458	4237	4066.017	24.682531	839.508
FBtr0334034	1543	1372.017	1.292337	14.832
FBtr0074493	1468	1297.017	67.760219	735.168
FBtr0070974	2522	2351.017	24.517208	482.162
FBtr0091534	674	503.363	0.000000	0.000
FBtr0080433	2364	2193.017	0.600844	11.022
FBtr0073633	1250	1079.017	0.775539	7.000
FBtr0330675	1282	1111.017	1.144199	10.634
FBtr0077843	1285	1114.017	6.528943	60.842
FBtr0303251	2855	2684.017	0.088872	1.995
FBtr0334800	2837	2666.017	0.089890	2.005
FBtr0088123	811	640.296	0.022913	0.123
FBtr0113401	937	766.240	0.000000	0.000
FBtr0073373	2928	2757.017	0.000000	0.000
FBtr0080490	2199	2028.017	2.004201	34.000
FBtr0087616	17791	17620.017	1.147998	169.205
FBtr0087620	16907	16736.017	1.317423	184.435
FBtr0304850	17845	17674.017	1.050074	155.246
FBtr0273225	17969	17798.017	2.531432	376.881
FBtr0301593	17801	17630.017	0.908403	133.967
FBtr0273223	17725	17554.017	0.859109	126.151
FBtr0087621	27842	27671.017	35.679220	8258.602
FBtr0087618	17114	16943.017	18.526586	2625.743
FBtr0304852	17813	17642.017	0.948759	140.014
FBtr0304848	18016	17845.017	0.996485	148.749
FBtr0087617	17776	17605.017	0.876012	129.007
FBtr0273224	17731	17560.017	0.848402	124.621
FBtr0304849	17803	17632.017	1.077288	158.891
FBtr0304851	13661	13490.017	44.776754	5052.789
FBtr0301591	17785	17614.017	1.130330	166.544
FBtr0301964	16892	16721.017	0.963673	134.790
FBtr0301592	18008	17837.017	2.647279	394.992
FBtr0273222	17746	17575.017	1.104398	162.363
FBtr0087619	18014	17843.017	2.733361	407.973
FBtr0304847	17729	17558.017	0.750333	110.204
FBtr0304853	17148	16977.017	0.950382	134.966
FBtr0273226	17948	17777.017	1.606181	238.847
FBtr0088020	877	706.244	1.692696	10.000
FBtr0084282	2299	2128.017	9.123396	162.404
FBtr0308848	1875	1704.017	55.448039	790.362
FBtr0334561	1869	1698.017	2.170510	30.830
FBtr0084283	2186	2015.017	6.323337	106.584
FBtr0084284	1618	1447.017	0.811271	9.820
FBtr0086316	2572	2401.017	0.249247	5.006
FBtr0072737	5610	5439.017	9.313371	423.734
FBtr0072736	5382	5211.017	4.721416	205.807
FBtr0072735	5390	5219.017	7.844284	342.459
FBtr0082829	1117	946.017	19.839677	157.000
FBtr0301717	8603	8432.017	2.574350	181.579
FBtr0304053	8528	8357.017	3.811110	266.421
FBtr0075720	3014	2843.017	0.000000	0.000
FBtr0300289	1247	1076.017	0.092389	0.832
FBtr0079754	963	792.207	0.177718	1.178
FBtr0340261	1052	881.017	0.134430	0.991
FBtr0077670	1714	1543.017	33.198064	428.499
FBtr0111024	4340	4169.017	1.844894	64.339
FBtr0079026	4364	4193.017	42.414214	1487.661
FBtr0078537	1502	1331.017	6.448062	71.792
FBtr0310503	1506	1335.017	1.719961	19.208
FBtr0334767	2335	2164.017	0.222471	4.027
FBtr0113405	2030	1859.017	0.062559	0.973
FBtr0075400	828	657.281	0.181879	1.000
FBtr0075067	1281	1110.017	19.600884	182.000
FBtr0077588	973	802.188	0.149024	1.000
FBtr0299814	890	719.242	3.656635	22.000
FBtr0343052	2374	2203.017	2.624574	48.366
FBtr0070859	1746	1575.017	6.703372	88.317
FBtr0073366	1142	971.017	0.000000	0.000
FBtr0074467	817	646.289	9.248622	50.000
FBtr0072375	1772	1601.017	18.368474	246.000
FBtr0075331	774	603.319	0.000000	0.000
FBtr0083411	2070	1899.017	0.031775	0.505
FBtr0339173	2442	2271.017	0.026448	0.502
FBtr0084692	6338	6167.017	10.797271	557.000
FBtr0075381	1180	1009.017	15.402058	130.000
FBtr0077302	645	474.372	0.000000	0.000
FBtr0307516	798	627.303	0.190571	1.000
FBtr0080248	1876	1705.017	15.144640	216.000
FBtr0080489	4365	4194.017	84.171354	2952.980
FBtr0305555	5528	5357.017	2.369170	106.166
FBtr0082623	1393	1222.017	67.598134	691.000
FBtr0302511	1489	1318.017	18.216212	200.838
FBtr0088611	2926	2755.017	3.248770	74.870
FBtr0302512	1941	1770.017	43.956193	650.824
FBtr0075536	735	564.335	42.814642	202.113
FBtr0306854	969	798.196	3.736177	24.946
FBtr0085538	1180	1009.017	7.227120	61.000
FBtr0334511	7590	7419.017	8.366113	519.202
FBtr0306257	7578	7407.017	8.512659	527.442
FBtr0334512	8273	8102.017	2.613466	177.123
FBtr0306256	8128	7957.017	21.749516	1447.658
FBtr0334510	8140	7969.017	20.742633	1382.721
FBtr0340071	479	308.466	53.421642	137.845
FBtr0112384	647	476.371	0.038884	0.155
FBtr0079773	1021	850.017	0.789958	5.617
FBtr0086889	2582	2411.017	0.316664	6.387
FBtr0086057	2226	2055.017	26.177672	450.000
FBtr0071909	2295	2124.017	0.938782	16.680
FBtr0305132	2331	2160.017	0.792553	14.320
FBtr0070930	2963	2792.017	45.772775	1069.034
FBtr0340028	3296	3125.017	1.178442	30.805
FBtr0083127	4176	4005.017	7.673467	257.076
FBtr0083126	4114	3943.017	63.059814	2079.924
FBtr0076016	1491	1320.017	4.347060	48.000
FBtr0088726	751	580.329	0.823985	4.000
FBtr0078011	1246	1075.017	44.815022	403.000
FBtr0075143	1894	1723.017	0.138763	2.000
FBtr0072832	1822	1651.017	6.697987	92.504
FBtr0072833	1774	1603.017	6.210435	83.277
FBtr0303152	1777	1606.017	5.524535	74.218
FBtr0302518	1927	1756.017	0.000000	0.000
FBtr0344474	4299	4128.017	0.009623	0.332
FBtr0083532	4514	4343.017	0.009165	0.333
FBtr0346161	5221	5050.017	0.007924	0.335
FBtr0072607	1370	1199.017	7.828934	78.522
FBtr0075275	2790	2619.017	10.817925	237.000
FBtr0332087	2383	2212.017	0.039548	0.732
FBtr0075980	2400	2229.017	0.039202	0.731
FBtr0088124	810	639.298	0.305205	1.632
FBtr0300239	1137	966.017	3.232611	26.122
FBtr0300238	1096	925.017	1.019913	7.892
FBtr0300237	1176	1005.017	2.214946	18.621
FBtr0078305	1806	1635.017	43.517872	595.191
FBtr0307160	671	500.363	5.688506	23.809
FBtr0071714	569	398.410	0.000000	0.000
FBtr0071921	1771	1600.017	0.074715	1.000
FBtr0334605	1505	1334.017	0.668116	7.456
FBtr0084336	1211	1040.017	36.385485	316.544
FBtr0075701	1581	1410.017	0.084783	1.000
FBtr0305078	621	450.395	0.604601	2.278
FBtr0087949	638	467.376	0.184708	0.722
FBtr0086540	576	405.409	125.355126	425.110
FBtr0086541	654	483.367	27.672521	111.890
FBtr0075679	3761	3590.017	3.538682	106.268
FBtr0333032	3758	3587.017	2.157332	64.732
FBtr0083588	1564	1393.017	0.094636	1.103
FBtr0346323	2494	2323.017	0.046173	0.897
FBtr0074661	2055	1884.017	11.529990	181.710
FBtr0083991	1951	1780.017	321.830039	4792.000
FBtr0112370	940	769.238	0.000000	0.000
FBtr0112371	492	321.459	0.000000	0.000
FBtr0070230	3382	3211.017	22.002843	591.000
FBtr0075709	929	758.240	0.315324	2.000
FBtr0081177	1708	1537.017	14.311102	184.000
FBtr0081675	1167	996.017	1.320261	11.000
FBtr0079256	2643	2472.017	0.155201	3.209
FBtr0343151	1726	1555.017	4.519873	58.793
FBtr0077591	1177	1006.017	0.000000	0.000
FBtr0343237	1376	1205.017	0.000000	0.000
FBtr0080264	1596	1425.017	2.097268	25.000
FBtr0079561	2552	2381.017	0.050208	1.000
FBtr0329938	7234	7063.017	0.002378	0.140
FBtr0330616	7121	6950.017	0.021382	1.243
FBtr0329872	6559	6388.017	0.002614	0.140
FBtr0303081	6608	6437.017	0.002596	0.140
FBtr0303082	6904	6733.017	0.002488	0.140
FBtr0303080	6920	6749.017	0.002482	0.140
FBtr0305946	6314	6143.017	0.024455	1.257
FBtr0084624	1484	1313.017	0.091047	1.000
FBtr0433500	1340	1169.017	10.226172	100.000
FBtr0073505	1432	1261.017	31.189532	329.000
FBtr0302966	2296	2125.017	0.068249	1.213
FBtr0071329	3721	3550.017	0.080010	2.376
FBtr0302965	3640	3469.017	0.083080	2.411
FBtr0075615	436	265.483	0.000000	0.000
FBtr0331409	683	512.359	0.000000	0.000
FBtr0290225	686	515.358	0.000000	0.000
FBtr0346535	819	648.288	0.000000	0.000
FBtr0088160	830	659.280	0.000000	0.000
FBtr0089214	1788	1617.017	0.916083	12.391
FBtr0345298	2180	2009.017	1.124254	18.894
FBtr0309882	1958	1787.017	1.155800	17.277
FBtr0089210	1979	1808.017	7.767145	117.471
FBtr0089211	2061	1890.017	1.749812	27.665
FBtr0086297	963	792.207	36.877331	244.379
FBtr0075304	1539	1368.017	0.011773	0.135
FBtr0305577	1525	1354.017	0.000000	0.000
FBtr0075306	2251	2080.017	0.030281	0.527
FBtr0113173	1480	1309.017	0.012129	0.133
FBtr0075303	2192	2021.017	0.031202	0.527
FBtr0075301	1357	1186.017	0.000000	0.000
FBtr0075305	1673	1502.017	0.042734	0.537
FBtr0075300	1491	1320.017	0.026643	0.294
FBtr0075302	2069	1898.017	0.019411	0.308
FBtr0113174	1614	1443.017	0.044635	0.539
FBtr0083901	816	645.290	0.000000	0.000
FBtr0344245	939	768.239	0.000000	0.000
FBtr0077049	3179	3008.017	0.389771	9.807
FBtr0345594	4137	3966.017	0.159452	5.290
FBtr0392900	910	739.241	1.769743	10.944
FBtr0083323	762	591.325	39.621012	195.983
FBtr0345208	1367	1196.017	0.144701	1.448
FBtr0332177	1081	910.017	0.297936	2.268
FBtr0083336	1294	1123.017	0.576730	5.418
FBtr0333728	1178	1007.017	62.733435	528.448
FBtr0084435	712	541.349	6.624882	30.000
FBtr0070836	1983	1812.017	0.263895	4.000
FBtr0072878	636	465.377	48.807022	190.000
FBtr0333810	4339	4168.017	0.286882	10.002
FBtr0078792	2017	1846.017	38.451244	593.762
FBtr0309312	2443	2272.017	2.580573	49.045
FBtr0088195	523	352.436	0.000000	0.000
FBtr0073519	2057	1886.017	82.640095	1303.775
FBtr0073518	2345	2174.017	5.132265	93.334
FBtr0073287	1401	1230.017	14.099831	145.075
FBtr0306092	1295	1124.017	1.374700	12.925
FBtr0303830	464	293.470	0.000000	0.000
FBtr0343529	6059	5888.017	14.061066	692.554
FBtr0301793	6672	6501.017	1.584839	86.185
FBtr0343528	6060	5889.017	0.837222	41.243
FBtr0301796	6591	6420.017	2.081986	111.810
FBtr0070725	5480	5309.017	1.027733	45.642
FBtr0070724	6568	6397.017	2.011378	107.631
FBtr0301794	6590	6419.017	2.121907	113.936
FBtr0110781	1248	1077.017	1.277466	11.509
FBtr0303390	593	422.406	0.566022	2.000
FBtr0078848	1083	912.017	0.179408	1.369
FBtr0305965	1020	849.017	0.229694	1.631
FBtr0086029	1626	1455.017	1422.044070	17308.013
FBtr0081873	554	383.415	40.447643	129.727
FBtr0339327	717	546.346	4.436028	20.273
FBtr0344754	2048	1877.017	1.365084	21.434
FBtr0333672	2026	1855.017	2.630431	40.817
FBtr0089186	1688	1517.017	413.185288	5243.260
FBtr0334986	1160	989.017	0.761212	6.298
FBtr0111266	505	334.448	103.551750	289.702
FBtr0345127	5049	4878.017	1.940805	79.194
FBtr0340396	5781	5610.017	0.676140	31.730
FBtr0301451	6009	5838.017	0.409656	20.006
FBtr0073808	5870	5699.017	10.446190	497.994
FBtr0301449	5935	5764.017	2.850676	137.448
FBtr0301450	5243	5072.017	7.460596	316.534
FBtr0112980	5651	5480.017	2.632168	120.660
FBtr0304676	1708	1537.017	5.722308	73.573
FBtr0339481	1703	1532.017	7.388560	94.687
FBtr0088118	3158	2987.017	2.619221	65.445
FBtr0084390	6575	6404.017	0.082051	4.395
FBtr0110801	6764	6593.017	0.078222	4.314
FBtr0333562	2360	2189.017	0.000000	0.000
FBtr0290260	1796	1625.017	0.000000	0.000
FBtr0082512	2382	2211.017	6.380035	118.000
FBtr0083882	1399	1228.017	34.174349	351.051
FBtr0344243	2285	2114.017	3.220390	56.949
FBtr0077469	1162	991.017	0.603146	5.000
FBtr0071131	1346	1175.017	17.114762	168.221
FBtr0331433	1251	1080.017	9.716105	87.779
FBtr0083662	2241	2070.017	0.346506	6.000
FBtr0340127	1637	1466.017	0.000000	0.000
FBtr0086984	1306	1135.017	0.000000	0.000
FBtr0082487	2236	2065.017	49.207264	850.000
FBtr0114604	5618	5447.017	11.561810	526.806
FBtr0082817	3788	3617.017	35.100096	1062.001
FBtr0344783	3888	3717.017	5.473704	170.193
FBtr0073675	1234	1063.017	8.659332	77.000
FBtr0076188	2544	2373.017	35.936878	713.358
FBtr0076187	2630	2459.017	27.887763	573.642
FBtr0077452	586	415.407	8560.374052	29746.244
FBtr0335136	633	462.380	11.801463	45.646
FBtr0345285	613	442.401	76.502029	283.110
FBtr0070490	2352	2181.017	3.672397	67.000
FBtr0306589	5315	5144.017	2.507142	107.882
FBtr0078169	5082	4911.017	1.570989	64.537
FBtr0078171	5391	5220.017	6.105638	266.605
FBtr0078168	5225	5054.017	1.715754	72.537
FBtr0306590	5179	5008.017	6.986019	292.659
FBtr0306591	5390	5219.017	3.902962	170.392
FBtr0078170	5248	5077.017	13.284978	564.203
FBtr0330655	5281	5110.017	1.967818	84.115
FBtr0306592	5528	5357.017	2.334058	104.593
FBtr0078166	5155	4984.017	1.830700	76.324
FBtr0078167	5230	5059.017	2.130340	90.153
FBtr0084326	1531	1360.017	15.734125	179.000
FBtr0078751	1859	1688.017	28.611358	404.000
FBtr0082559	1448	1277.017	0.093613	1.000
FBtr0113358	2184	2013.017	1.840976	31.000
FBtr0302224	3653	3482.017	14.772672	430.285
FBtr0332968	6696	6525.017	0.873325	47.668
FBtr0300901	524	353.435	2.674105	7.906
FBtr0339374	528	357.427	0.031459	0.094
FBtr0302018	7926	7755.017	0.380787	24.702
FBtr0073940	6505	6334.017	0.203228	10.768
FBtr0304875	6355	6184.017	0.166660	8.621
FBtr0302016	6412	6241.017	0.211727	11.053
FBtr0331596	6391	6220.017	0.196017	10.199
FBtr0302017	6415	6244.017	0.162825	8.505
FBtr0304874	6418	6247.017	0.162638	8.499
FBtr0073817	4868	4697.017	14.558205	572.000
FBtr0301041	4621	4450.017	5.056094	188.210
FBtr0301042	4630	4459.017	11.066846	412.790
FBtr0079696	628	457.386	46.784750	179.000
FBtr0347005	2330	2159.017	1.238228	22.363
FBtr0110774	2283	2112.017	4.132190	73.004
FBtr0344293	2267	2096.017	2.122429	37.213
FBtr0081734	2380	2209.017	2.133347	39.421
FBtr0301701	6417	6246.017	19.006607	993.056
FBtr0330066	6206	6035.017	3.150623	159.053
FBtr0305501	4407	4236.017	5.518305	195.537
FBtr0333358	6414	6243.017	6.747120	352.354
FBtr0342927	1419	1248.017	0.382910	3.997
FBtr0081191	1302	1131.017	2.323799	21.985
FBtr0342926	1519	1348.017	0.267571	3.017
FBtr0331521	1549	1378.017	0.021358	0.246
FBtr0331522	1613	1442.017	0.071661	0.864
FBtr0077115	1524	1353.017	0.078582	0.889
FBtr0074504	2031	1860.017	171.757361	2672.381
FBtr0342787	2411	2240.017	15.830031	296.619
FBtr0077885	2999	2828.017	5.443017	128.762
FBtr0077886	3421	3250.017	2.620354	71.238
FBtr0076830	678	507.362	0.000000	0.000
FBtr0346017	699	528.355	0.110964	0.490
FBtr0112532	618	447.398	22.581160	84.510
FBtr0299995	1177	1006.017	0.000000	0.000
FBtr0339149	3412	3241.017	10.210751	276.825
FBtr0301516	3383	3212.017	18.110336	486.598
FBtr0085359	5529	5358.017	9.199360	412.314
FBtr0339150	3449	3278.017	8.506354	233.250
FBtr0342734	2540	2369.017	0.000000	0.000
FBtr0070185	2073	1902.017	0.000000	0.000
FBtr0080087	1535	1364.017	46.668094	532.483
FBtr0300982	1655	1484.017	1.695103	21.043
FBtr0302378	1797	1626.017	4.004965	54.474
FBtr0071773	1280	1109.017	0.000000	0.000
FBtr0310017	5009	4838.017	0.134222	5.432
FBtr0310018	5305	5134.017	0.153182	6.579
FBtr0310020	6069	5898.017	0.114205	5.635
FBtr0344146	4915	4744.017	0.149447	5.931
FBtr0310019	5015	4844.017	0.133867	5.424
FBtr0085629	657	486.366	14.113014	57.418
FBtr0346511	828	657.281	0.105835	0.582
FBtr0086768	1571	1400.017	80.180026	939.000
FBtr0343381	2221	2050.017	0.292114	5.009
FBtr0073979	2113	1942.017	0.368773	5.991
FBtr0081101	450	279.476	0.000000	0.000
FBtr0077015	920	749.241	53.291607	334.000
FBtr0343265	490	319.460	234.623058	626.980
FBtr0072061	593	422.406	94.531326	334.020
FBtr0074618	6138	5967.017	0.080138	4.000
FBtr0305967	3049	2878.017	1.207251	29.064
FBtr0086000	3079	2908.017	14.467735	351.936
FBtr0112929	4880	4709.017	0.415293	16.359
FBtr0087429	4551	4380.017	0.431215	15.799
FBtr0332856	4059	3888.017	1.174777	38.208
FBtr0087431	3648	3477.017	11.708288	340.539
FBtr0303758	1942	1771.017	0.526981	7.807
FBtr0303757	5340	5169.017	0.229833	9.938
FBtr0303756	4522	4351.017	4.744186	172.671
FBtr0087430	4221	4050.017	0.580542	19.668
FBtr0301334	3652	3481.017	2.679187	78.014
FBtr0076150	490	319.460	0.000000	0.000
FBtr0079860	5802	5631.017	0.055472	2.613
FBtr0304057	4976	4805.017	0.034612	1.391
FBtr0079861	5381	5210.017	0.031414	1.369
FBtr0113030	2148	1977.017	0.011255	0.186
FBtr0304056	4284	4113.017	0.031786	1.094
FBtr0300468	2056	1885.017	0.040717	0.642
FBtr0070688	2475	2304.017	0.032612	0.629
FBtr0332316	1277	1106.017	0.078843	0.729
FBtr0076997	1428	1257.017	0.000000	0.000
FBtr0088084	2033	1862.017	2.247079	35.000
FBtr0290052	1477	1306.017	0.000000	0.000
FBtr0344660	4010	3839.017	0.000000	0.000
FBtr0344661	3964	3793.017	0.000000	0.000
FBtr0344659	3971	3800.017	0.000000	0.000
FBtr0303293	11515	11344.017	10.543594	1000.510
FBtr0347556	11368	11197.017	3.368345	315.490
FBtr0084409	1343	1172.017	207.272768	2032.087
FBtr0346160	1809	1638.017	1.234359	16.913
FBtr0071619	4426	4255.017	0.312086	11.108
FBtr0309176	1364	1193.017	0.050107	0.500
FBtr0309177	1367	1196.017	0.049972	0.500
FBtr0086752	677	506.362	0.000000	0.000
FBtr0074895	1797	1626.017	53.155368	723.000
FBtr0113210	1659	1488.017	0.733886	9.135
FBtr0082126	1202	1031.017	17.956500	154.865
FBtr0082119	2993	2822.017	11.618105	274.259
FBtr0302382	4378	4207.017	0.569736	20.050
FBtr0301093	4774	4603.017	0.849021	32.691
FBtr0086832	832	661.279	62.691904	346.786
FBtr0084632	4622	4451.017	20.036115	746.000
FBtr0345370	5509	5338.017	3.611620	161.268
FBtr0089021	5251	5080.017	20.926974	889.278
FBtr0084258	553	382.416	0.312607	1.000
FBtr0079867	1616	1445.017	0.165459	2.000
FBtr0083779	1716	1545.017	0.000000	0.000
FBtr0308256	1173	1002.017	0.485319	4.068
FBtr0304871	1357	1186.017	0.871988	8.651
FBtr0345065	917	746.241	0.101658	0.635
FBtr0089112	1122	951.017	0.632635	5.033
FBtr0089113	1197	1026.017	14.961781	128.412
FBtr0089114	1143	972.017	1.142615	9.291
FBtr0345064	863	692.251	0.675517	3.912
FBtr0079082	1798	1627.017	0.230239	3.134
FBtr0329970	2616	2445.017	0.091257	1.866
FBtr0339240	615	444.399	0.000000	0.000
FBtr0100553	393	222.526	0.000000	0.000
FBtr0085715	1601	1430.017	47.483317	568.000
FBtr0074292	3052	2881.017	38.049983	916.994
FBtr0074293	6837	6666.017	0.519562	28.971
FBtr0305198	7965	7794.017	0.430900	28.093
FBtr0332870	4007	3836.017	23.261167	746.411
FBtr0336708	995	824.166	2.626048	18.104
FBtr0078981	1034	863.017	4.002641	28.896
FBtr0273303	2877	2706.017	0.000000	0.000
FBtr0077008	1391	1220.017	65.452307	667.970
FBtr0332065	1778	1607.017	0.260555	3.503
FBtr0332066	1324	1153.017	15.523113	149.720
FBtr0332067	1350	1179.017	2.718099	26.807
FBtr0087486	1514	1343.017	0.000000	0.000
FBtr0336626	360	189.549	0.000000	0.000
FBtr0307098	318	147.568	0.000000	0.000
FBtr0073075	2255	2084.017	5.621584	98.000
FBtr0300810	3915	3744.017	0.150395	4.710
FBtr0083838	3918	3747.017	0.150119	4.705
FBtr0344607	3568	3397.017	0.020570	0.585
FBtr0086133	1674	1503.017	0.874909	11.000
FBtr0332474	4133	3962.017	8.439629	279.709
FBtr0080706	4124	3953.017	80.680420	2667.859
FBtr0080705	4145	3974.017	22.842453	759.344
FBtr0332473	4112	3941.017	17.141229	565.088
FBtr0300363	915	744.241	0.321255	2.000
FBtr0075581	1681	1510.017	0.000000	0.000
FBtr0070749	772	601.319	0.000000	0.000
FBtr0345745	952	781.224	0.000000	0.000
FBtr0334496	851	680.262	0.000000	0.000
FBtr0082860	568	397.411	0.000000	0.000
FBtr0072083	1230	1059.017	22.238075	197.000
FBtr0078415	2043	1872.017	0.766312	12.000
FBtr0076461	2120	1949.017	18.958180	309.085
FBtr0331583	2111	1940.017	2.663470	43.223
FBtr0331582	2069	1898.017	0.547414	8.691
FBtr0342624	1603	1432.017	29.875910	357.878
FBtr0073776	1282	1111.017	3.241099	30.122
FBtr0306683	1878	1707.017	0.000000	0.000
FBtr0088125	818	647.289	0.923434	5.000
FBtr0082598	1758	1587.017	45.356270	602.123
FBtr0290234	1200	1029.017	7.551352	65.000
FBtr0074271	7899	7728.017	6.806417	440.000
FBtr0305661	1449	1278.017	0.000000	0.000
FBtr0300847	784	613.310	0.000000	0.000
FBtr0340224	4612	4441.017	4.116766	152.934
FBtr0340225	5420	5249.017	6.730703	295.532
FBtr0089881	4371	4200.017	28.808347	1012.128
FBtr0111141	1581	1410.017	0.846707	9.987
FBtr0344974	2053	1882.017	0.597773	9.411
FBtr0070044	1423	1252.017	36.436247	381.601
FBtr0345139	1429	1258.017	1.422029	14.964
FBtr0345138	1481	1310.017	10.702748	117.284
FBtr0070042	1536	1365.017	1.767937	20.187
FBtr0070043	1561	1390.017	2.112732	24.566
FBtr0088010	467	296.469	189.518685	470.000
FBtr0334522	3913	3742.017	1.890580	59.179
FBtr0083698	3561	3390.017	17.702001	501.984
FBtr0083699	3740	3569.017	1.210886	36.151
FBtr0330185	1539	1368.017	1.108357	12.683
FBtr0076983	1455	1284.017	23.863810	256.317
FBtr0079179	1784	1613.017	144.042532	1943.550
FBtr0332599	1656	1485.017	7.200813	89.450
FBtr0346193	2078	1907.017	2.470406	39.408
FBtr0074094	1829	1658.017	37.607591	521.592
FBtr0088413	1753	1582.017	0.487980	6.458
FBtr0088418	2966	2795.017	0.162427	3.798
FBtr0088419	2966	2795.017	0.126162	2.950
FBtr0088416	1753	1582.017	48.293109	639.091
FBtr0088417	3046	2875.017	0.726653	17.476
FBtr0100182	974	803.187	288.893546	1940.979
FBtr0088412	3078	2907.017	1.058834	25.748
FBtr0332917	1760	1589.017	17.457373	232.046
FBtr0100183	1753	1582.017	180.339481	2386.536
FBtr0088415	3078	2907.017	13.408347	326.054
FBtr0088414	2966	2795.017	0.169884	3.972
FBtr0332916	2924	2753.017	0.169113	3.895
FBtr0071666	1235	1064.017	22.133575	197.000
FBtr0076824	2391	2220.017	0.000000	0.000
FBtr0305283	218	47.678	2.507373	1.000
FBtr0085545	4955	4784.017	0.149931	6.000
FBtr0082015	1885	1714.017	48.194429	691.000
FBtr0091493	2470	2299.017	0.000177	0.003
FBtr0091491	7325	7154.017	0.039134	2.342
FBtr0091492	2446	2275.017	0.000000	0.000
FBtr0310062	7141	6970.017	0.040465	2.359
FBtr0070458	2721	2550.017	2.122942	45.284
