Name	Length	EffectiveLength	TPM	NumReads
FBgn0260744	1631.08	1453.22	27.1464	265.311
FBgn0262484	677	499.554	0.5953	2
FBgn0019643	1337.39	1159.53	1.41059	11
FBgn0265356	4726.16	4548.3	0.065512	2.004
FBgn0053856	493	315.667	0.031762	0.067
FBgn0030440	732	554.534	0	0
FBgn0047114	644	466.573	28.2264	88.57
FBgn0029521	1188	1010.14	8.39035	57
FBgn0050456	2551.56	2373.71	33.6384	537
FBgn0030921	744	566.528	0	0
FBgn0264443	3026.33	2848.48	0	0
FBgn0026257	1271.4	1093.54	9.83437	72.325
FBgn0029799	1573.75	1395.89	5.45826	51.241
FBgn0038586	1034	856.143	23.7937	137
FBgn0033638	5619.72	5441.86	21.2865	779.048
FBgn0267849	1574.47	1396.61	66.7546	627
FBgn0039088	2167	1989.14	0	0
FBgn0000056	1453.43	1275.72	0.116556	0.999
FBgn0035793	4792.12	4614.26	72.0218	2235
FBgn0026398	1421	1243.14	0.11961	1
FBgn0261823	6088.1	5910.24	34.2147	1359.97
FBgn0036208	1431	1253.14	0.118655	1
FBgn0085203	720	542.54	5.04729	18.416
FBgn0032462	1030	852.143	0	0
FBgn0260645	376	198.783	7.95162	10.63
FBgn0038280	1265	1087.14	0	0
FBgn0031529	820.629	643.108	58.2646	252
FBgn0029837	1957.24	1779.38	0.250693	3
FBgn0038638	2302.97	2125.11	38.553	551
FBgn0038737	991	813.364	15.1733	83
FBgn0037323	1466	1288.14	0	0
FBgn0025815	2790	2612.14	76.7328	1348
FBgn0036390	355	177.795	0	0
FBgn0033079	1663	1485.14	27.5329	275
FBgn0261635	351	173.798	0	0
FBgn0031459	549.44	372.07	283.74	710.001
FBgn0262599	1915.42	1737.56	1.02931	12.029
FBgn0036212	1733.58	1555.72	1.18418	12.389
FBgn0031765	1821	1643.14	0	0
FBgn0032520	2033.89	1856.03	3.28464	41
FBgn0027055	1679	1501.14	53.3894	539
FBgn0267608	526	348.642	0	0
FBgn0030807	508	330.654	4.49691	10
FBgn0036059	1909.26	1731.4	48.1785	561
FBgn0038658	648	470.57	0.947949	3
FBgn0039818	2764	2586.14	0	0
FBgn0260869	413	235.742	0	0
FBgn0085346	1168	990.143	41.3483	275.338
FBgn0038356	437	259.714	0	0
FBgn0265598	2395.92	2218.07	7.66033	114.27
FBgn0024236	3468.59	3290.73	113.234	2506
FBgn0034914	1565.35	1387.49	200.401	1870
FBgn0086712	2033	1855.14	43.9229	548
FBgn0032704	1134	956.143	198.745	1278
FBgn0050098	809	631.49	0	0
FBgn0035109	1337	1159.14	9.9288	77.401
FBgn0036581	600.121	422.729	46.4302	132
FBgn0031513	2090.38	1912.52	0.388734	5
FBgn0038796	979	801.372	3.8e-05	0
FBgn0035510	1014	836.143	0.177831	1
FBgn0039674	1623	1445.14	43.5229	423
FBgn0030341	1104.48	926.618	110.562	689
FBgn0036996	1477	1299.14	0	0
FBgn0050296	2376.12	2198.26	0.135282	2.002
FBgn0035878	1787.78	1609.92	95.777	1037
FBgn0262487	1000	822.143	0	0
FBgn0035761	2095.95	1918.1	20.7571	267.762
FBgn0023197	1177.5	999.786	0	0
FBgn0035850	2040.59	1862.73	81.2617	1018
FBgn0260789	6092.61	5914.75	18.9047	752
FBgn0050417	843	665.461	0	0
FBgn0010423	696	518.555	0	0
FBgn0017577	2452	2274.14	50.4763	772
FBgn0037448	4379.48	4201.62	0.247725	7.001
FBgn0032176	2623	2445.14	0	0
FBgn0032530	751	573.526	1.74205	6.719
FBgn0037370	1190	1012.14	45.5416	310
FBgn0044328	2583.33	2405.48	0	0
FBgn0032922	992.61	814.969	13.1118	71.865
FBgn0000317	7221.25	7043.39	19.5065	924.001
FBgn0085612	724	546.536	1.91192	7.027
FBgn0262473	4979.55	4801.7	83.3621	2692
FBgn0037515	1474.42	1296.56	57.1115	498
FBgn0011708	1784.32	1606.46	85.5243	924
FBgn0035931	1061	883.143	0	0
FBgn0034288	977.5	799.829	0	0
FBgn0263697	1481	1303.14	35.7142	313
FBgn0032395	6470	6292.14	9.23988	391
FBgn0019890	4253.2	4075.34	61.2962	1680
FBgn0030007	1699	1521.14	52.1987	534
FBgn0085470	1462	1284.14	35.5255	306.807
FBgn0036210	1067	889.143	8.36155	50
FBgn0261381	1529	1351.14	95.4127	867
FBgn0035853	1173.72	996.054	75.3179	504.538
FBgn0035170	2717	2539.14	0.35136	6
FBgn0051958	606	428.606	0	0
FBgn0052299	592	414.614	0.026968	0.075
FBgn0024983	1706.91	1529.05	12.7391	131
FBgn0037842	1017	839.143	34.7076	195.872
FBgn0260462	1876.36	1698.51	345.357	3945
FBgn0025740	6773.98	6596.13	30.7074	1362.21
FBgn0037416	1360	1182.14	0	0
FBgn0025777	2068.34	1890.49	39.7197	505
FBgn0053654	507	329.655	0	0
FBgn0040362	1085	907.326	0	0
FBgn0015946	1699	1521.14	0	0
FBgn0035258	863	685.351	0	0
FBgn0010398	1629.33	1451.47	6.76119	66
FBgn0031390	5402.18	5224.32	48.8969	1718
FBgn0026563	3425	3247.14	0	0
FBgn0017590	4052	3874.14	0.076761	2
FBgn0016691	802	624.497	298.576	1254
FBgn0260634	7507.19	7329.34	32.3331	1593.76
FBgn0028870	1158	980.143	0	0
FBgn0032563	707	529.544	0	0
FBgn0261686	573.333	395.95	0	0
FBgn0053193	2227.68	2049.82	13.9832	192.767
FBgn0038701	1566	1388.14	0.107116	1
FBgn0262787	1078	900.143	0.165187	1
FBgn0032898	933	755.423	0.801566	4.072
FBgn0011305	939.521	761.939	78.6453	403
FBgn0033326	1836	1658.14	0.179348	2
FBgn0035755	1856.03	1678.17	0.022059	0.249
FBgn0261933	729	551.535	78.9919	293
FBgn0034054	1472	1294.14	8.61722	75
FBgn0038961	1876	1698.14	16.3734	186.993
FBgn0063497	755	577.523	44.7989	174
FBgn0036952	1311.8	1133.94	0	0
FBgn0030590	3839.43	3661.57	1.1778	29.004
FBgn0030640	2306	2128.14	0.907053	12.982
FBgn0031694	1709	1531.14	1.06823	11
FBgn0052521	1780.81	1602.95	260.011	2803
FBgn0003257	2039	1861.14	38.5411	482.409
FBgn0026873	842.062	664.524	60.8621	272
FBgn0027109	555.333	377.962	0	0
FBgn0261671	16323.5	16145.6	33.3935	3626
FBgn0031906	1518.14	1340.28	0.221882	2
FBgn0266410	2325.06	2147.2	313.168	4522.33
FBgn0029911	2624.7	2446.85	31.5742	519.579
FBgn0035601	1194.93	1017.07	208.476	1426
FBgn0264077	2449	2271.14	2.41149	36.833
FBgn0030761	2020.4	1842.54	23.635	292.877
FBgn0027087	2002.31	1824.46	145.926	1790.52
FBgn0265576	1397	1219.14	0.853752	7
FBgn0039872	2112.5	1934.64	0.461147	6
FBgn0037503	1230	1052.14	0	0
FBgn0032955	1992.42	1814.56	28.7623	350.999
FBgn0025833	3406	3228.14	0	0
FBgn0262572	340	162.802	0	0
FBgn0010421	1118	940.143	22.0848	139.636
FBgn0035397	2982.1	2804.24	123.271	2324.81
FBgn0029766	1962.48	1784.62	1381.83	16584.9
FBgn0031432	1749.2	1571.34	0.283882	3
FBgn0025615	1190.27	1012.41	108.495	738.72
FBgn0039808	2434.4	2256.54	2.45224	37.215
FBgn0026136	912	734.427	0	0
FBgn0030563	907	729.429	0	0
FBgn0039955	3659.2	3481.34	12.9842	304
FBgn0260238	617	439.6	2.47279	7.311
FBgn0033357	356.456	179.25	198.256	239
FBgn0021738	1230	1052.14	1.87402	13.261
FBgn0038806	1020	842.143	30.0159	170
FBgn0000319	5646.73	5468.87	253.78	9334
FBgn0053463	474	296.681	2.00474	4
FBgn0261289	686	508.552	0	0
FBgn0051957	685.774	508.322	17.5509	60
FBgn0003328	4336.43	4158.57	20.8813	584
FBgn0036206	3007	2829.14	0	0
FBgn0038903	530	352.638	19.3962	46
FBgn0032171	846.898	669.356	17.9935	81
FBgn0030796	2938.37	2760.51	301.454	5596.58
FBgn0032265	1371	1193.14	0	0
FBgn0031317	1801	1623.14	40.2157	439
FBgn0039403	773	595.515	25.4681	102
FBgn0261838	1824	1646.14	4.70289	52.065
FBgn0020372	1830.97	1653.11	2.6984	30.001
FBgn0030991	1852	1674.14	214.67	2417
FBgn0037516	808.5	630.989	0	0
FBgn0036260	4014	3836.14	0.633803	16.352
FBgn0086908	3937	3759.14	33.582	849
FBgn0040670	661.413	483.972	9.21699	30
FBgn0035238	1174.36	996.503	70.4291	472
FBgn0039494	1317.31	1139.46	229.669	1760
FBgn0037671	1468	1290.14	278.45	2416
FBgn0040372	6648.85	6471	9.94959	433
FBgn0031563	577	399.619	0	0
FBgn0039737	1791.66	1613.81	255.958	2778
FBgn0262540	310	132.818	1.11952	1
FBgn0028901	6001	5823.14	0	0
FBgn0037879	953.178	775.544	0.935986	4.882
FBgn0028530	1433	1255.14	14.4529	122
FBgn0261953	2002.63	1824.77	0.081486	1.001
FBgn0032003	928	750.424	1.58515	8
FBgn0085234	960	782.394	0.191134	1.006
FBgn0038893	1222	1044.14	40.8705	287
FBgn0265668	343	165.802	0	0
FBgn0032793	1322.69	1144.83	22.3396	172
FBgn0037618	1141	963.143	0.308765	2
FBgn0023170	288	110.833	4839.09	3607
FBgn0260770	1468	1290.14	0.438968	3.809
FBgn0036733	2058	1880.14	24.7538	313
FBgn0051955	692.234	514.776	82.0328	284
FBgn0031718	1127	949.143	0	0
FBgn0034720	4518.6	4340.74	0	0
FBgn0028500	4865.08	4687.23	29.4705	929
FBgn0033054	1690.51	1512.65	0.098299	0.999
FBgn0038463	1979	1801.14	21.4641	260
FBgn0083936	306	128.82	1.15427	1
FBgn0039461	859	681.44	36.0035	165
FBgn0004623	1466	1288.14	0.115431	1
FBgn0030261	698.181	520.732	0.285544	1
FBgn0001248	1678.32	1500.47	170.15	1717
FBgn0030365	1620	1442.14	54.3364	527
FBgn0030443	2033	1855.14	0	0
FBgn0034294	1698.5	1520.64	0	0
FBgn0023550	1681	1503.14	0.395684	4
FBgn0259139	2112.83	1934.97	117.726	1532
FBgn0010357	942	764.315	0	0
FBgn0035880	3190.83	3012.97	4.19481	85
FBgn0034523	682	504.553	45.0893	153
FBgn0028833	1202	1024.14	102.938	709
FBgn0030457	1857.22	1679.36	28.5744	322.726
FBgn0004913	3208.96	3031.1	56.1685	1145
FBgn0014870	3437.98	3260.13	34.8455	764
FBgn0010894	2065	1887.14	5.83063	74
FBgn0035142	6658.35	6480.49	371.496	16191
FBgn0003980	630.5	453.086	0	0
FBgn0015509	3348.65	3170.8	81.0108	1727.52
FBgn0005659	3402	3224.14	0.001705	0.037
FBgn0031085	1226	1048.14	0.141863	1
FBgn0031528	1873.81	1695.95	0.175349	2
FBgn0039128	1029	851.143	11.7047	67
FBgn0263024	224	48.105	0	0
FBgn0039098	773	595.515	52.9336	212
FBgn0050222	1606.27	1428.41	0.033381	0.32
FBgn0037922	1319	1141.14	24.1532	185.365
FBgn0038042	1194	1016.14	1.75596	12
FBgn0011259	7159.78	6981.93	3.81403	179.09
FBgn0051115	981	803.371	0.925426	5
FBgn0010039	746	568.528	91.5387	350
FBgn0038808	464	286.69	85.0588	164
FBgn0085468	493.419	316.119	85.8168	182.446
FBgn0030966	2115	1937.14	10.2856	134
FBgn0037261	1939.67	1761.82	86.4227	1024
FBgn0034708	3185.29	3007.44	63.6807	1288
FBgn0037486	1532	1354.14	0.109805	1
FBgn0085235	857	679.443	0.218844	1
FBgn0030028	1097.93	920.072	4.52506	28
FBgn0035479	607	429.606	0	0
FBgn0037885	660.722	483.292	20.3059	66
FBgn0265197	544	366.632	0.405562	1
FBgn0000075	1784.34	1606.48	0.185115	2
FBgn0033344	918	740.427	1.0041	5
FBgn0030352	1113.38	935.523	24.1589	152
FBgn0004110	1664	1486.14	0.300157	3
FBgn0261530	2594.38	2416.52	17.3989	282.765
FBgn0036469	528.5	351.147	0	0
FBgn0032522	1198	1020.14	0	0
FBgn0038217	1006	828.143	0	0
FBgn0250785	2346.07	2168.21	53.3777	778.347
FBgn0022700	1473	1295.14	0.114808	1
FBgn0036545	1026.41	848.556	37.4992	214
FBgn0034069	1053	875.143	0.169906	1
FBgn0030412	5100.17	4922.31	28.5196	944.113
FBgn0025629	923	745.424	94.3509	473
FBgn0265597	8537.24	8359.39	0.313398	17.619
FBgn0036030	1985.46	1807.6	23.4439	285
FBgn0028991	3599	3421.14	3.83958	88.342
FBgn0002283	1325.09	1147.23	31.4951	243
FBgn0000451	2134.79	1956.93	0.455894	6
FBgn0005613	3651	3473.14	0.21406	5
FBgn0033164	676	498.554	0.298247	1
FBgn0029913	1576	1398.14	5.74289	54
FBgn0037412	1519	1341.14	0	0
FBgn0259233	4994.08	4816.22	7.7183	250
FBgn0050106	2642	2464.14	0.060342	1
FBgn0029821	1863.84	1685.98	5.2916	60
FBgn0034289	1991	1813.14	0	0
FBgn0000579	1784.64	1606.78	486.078	5252.6
FBgn0026174	656	478.562	3.21369	10.343
FBgn0039609	2127	1949.14	0.228858	3
FBgn0035581	13807	13629.1	0.087279	8
FBgn0027552	1089	911.143	105.42	645.982
FBgn0019686	2152	1974.14	35.3561	469.413
FBgn0036476	2854	2676.14	8.11886	146.122
FBgn0085446	6189.84	6011.98	58.0631	2347.63
FBgn0004882	4927.04	4749.18	1.5711	50.18
FBgn0032437	1288	1110.14	0	0
FBgn0038872	4647.48	4469.62	41.1198	1236.04
FBgn0031258	6632.87	6455.02	3.06367	133
FBgn0025827	600	422.608	0	0
FBgn0064227	440	262.711	1.13198	2
FBgn0030624	1269	1091.14	0	0
FBgn0028858	1005	827.279	0	0
FBgn0036250	1908	1730.14	0.085942	1
FBgn0086610	660	482.56	0	0
FBgn0034642	1697.84	1519.98	0.489125	5
FBgn0004567	2346	2168.14	0.137161	2
FBgn0085311	568.5	391.123	0	0
FBgn0037036	883	705.431	0.421564	2
FBgn0030964	2538.3	2360.45	0.125987	2
FBgn0039387	2202	2024.14	0.293837	4
FBgn0002036	2052	1874.14	3.17355	40
FBgn0037607	2236.48	2058.63	218.854	3030
FBgn0030943	1249	1071.14	63.9236	460.49
FBgn0031183	1564.59	1386.73	33.2168	309.787
FBgn0031176	413	235.744	0	0
FBgn0086711	2286.82	2108.96	0.352523	5
FBgn0051681	949	771.417	0	0
FBgn0016698	1393	1215.14	29.7349	243
FBgn0267490	866	688.437	0	0
FBgn0001208	1647.5	1469.64	0	0
FBgn0033244	3341.05	3163.19	27.9791	595.211
FBgn0032817	12133	11955.1	25.125	2020.1
FBgn0266762	1272	1094.14	1.14639	8.436
FBgn0029849	1791.64	1613.78	27.6417	300
FBgn0033101	1303	1125.14	67.6629	512
FBgn0035478	588	410.615	0	0
FBgn0046876	901	723.429	0	0
FBgn0283472	3536.38	3358.53	158.92	3589.53
FBgn0002863	243	65.942	0	0
FBgn0085736	460	282.693	123.658	235.098
FBgn0035923	4348.98	4171.12	15.0078	421
FBgn0028694	1208	1030.14	128.608	891
FBgn0265185	1072.49	894.636	192.38	1157.49
FBgn0039727	11047.2	10869.3	11.3134	827
FBgn0026088	502.304	324.964	105.24	230
FBgn0262530	450	272.7	0	0
FBgn0034096	579	401.618	0	0
FBgn0034828	505	327.656	0	0
FBgn0026207	2566	2388.14	19.8618	319
FBgn0037126	725	547.536	7.06072	26
FBgn0000658	3551	3373.14	0.088201	2.001
FBgn0016041	1699.21	1521.36	62.7469	642
FBgn0031323	802	624.497	0.476199	2
FBgn0003358	907	729.429	0	0
FBgn0032846	1545.2	1367.35	14.4631	133
FBgn0053772	558	380.628	0	0
FBgn0029679	2721	2543.14	0	0
FBgn0085204	662	484.559	0.306861	1
FBgn0085438	2214	2036.14	3.03114	41.507
FBgn0035268	2538.7	2360.84	35.2073	559
FBgn0024944	3443	3265.14	0.045539	1
FBgn0011288	2233	2055.14	0.868215	12
FBgn0014024	3145.37	2967.51	49.305	984
FBgn0031042	1979.07	1801.22	3.30204	40
FBgn0262842	432	254.721	0	0
FBgn0030438	2804	2626.14	0.22648	4
FBgn0002522	2775	2597.14	0.057252	1
FBgn0040339	602	424.607	21.7116	62
FBgn0039944	3637.56	3459.7	18.1962	423.381
FBgn0264273	4308.67	4130.81	0	0
FBgn0015522	1746	1568.14	12.8956	136
FBgn0037676	2682	2504.14	0.118757	2
FBgn0031224	905	727.429	36.7934	180
FBgn0033706	1296	1118.14	1.86174	14
FBgn0033337	2804	2626.14	5.85991	103.495
FBgn0030242	2297.56	2119.7	7.29536	104
FBgn0023458	11139	10961.1	66.1855	4879
FBgn0034791	888	710.43	55.8828	267
FBgn0036680	2581.05	2403.19	0.556855	9
FBgn0030949	1596	1418.14	0	0
FBgn0264552	945	767.42	0	0
FBgn0053337	2127	1949.14	0	0
FBgn0025387	3135.3	2957.44	0.524666	10.436
FBgn0015524	2630.83	2452.98	0.060617	1.001
FBgn0011204	2801	2623.14	63.2035	1115
FBgn0023516	1998.84	1820.99	30.1227	368.904
FBgn0031673	1600.16	1422.31	113.847	1089
FBgn0035094	3497.16	3319.3	0.537555	12
FBgn0043010	1280.3	1102.44	30.6167	227
FBgn0031585	1925	1747.14	0	0
FBgn0034394	1921.5	1743.64	0	0
FBgn0037137	3051.35	2873.5	98.0071	1894
FBgn0261790	521	343.644	126.779	293
FBgn0035598	2101	1923.14	0.077317	1
FBgn0085257	415	237.738	18.7634	30
FBgn0041706	1660.5	1482.64	0	0
FBgn0263647	778	600.513	0	0
FBgn0003462	735.032	557.566	268.548	1007
FBgn0038519	1017	839.143	67.157	379
FBgn0037071	1436.81	1258.96	13.8186	117
FBgn0259196	726	548.535	0	0
FBgn0051294	877	699.432	0.21709	1.021
FBgn0038818	3583.03	3405.17	0.087333	2
FBgn0027499	4733.27	4555.41	21.0084	643.625
FBgn0037589	543	365.633	0	0
FBgn0032445	786.181	608.686	25.6498	105
FBgn0015721	2509.5	2331.64	0	0
FBgn0032208	8431	8253.14	96.6041	5362
FBgn0267882	678	500.553	0.000298	0.001
FBgn0002413	3138.73	2960.87	103.073	2052.46
FBgn0002914	2819.17	2641.31	73.5211	1306
FBgn0028690	1897	1719.14	84.6757	979
FBgn0033798	586	408.616	6.91395	19
FBgn0265834	629	451.588	0	0
FBgn0003082	1744.69	1566.84	57.3506	604.329
FBgn0038272	1510	1332.14	41.7454	374
FBgn0051116	4022.9	3845.04	3.40306	88.001
FBgn0011715	1335	1157.14	82.8821	645
FBgn0032001	714.319	536.86	58.298	210.488
FBgn0033272	1558	1380.14	46.65	433
FBgn0032800	3227	3049.14	9.02714	185.114
FBgn0035696	3547	3369.14	0.044134	1
FBgn0025627	1097	919.143	2.10304	13
FBgn0045063	2749.83	2571.97	101.037	1747.66
FBgn0034326	627	449.591	0.992183	3
FBgn0262976	2440.67	2262.81	8.04284	122.398
FBgn0015296	1600	1422.14	86.7807	830
FBgn0039770	1533	1355.14	0	0
FBgn0034091	2105.53	1927.67	39.4163	511
FBgn0264362	785	607.507	0	0
FBgn0050099	762	584.519	0.254384	1
FBgn0052762	838	660.462	0	0
FBgn0035926	337	159.804	0	0
FBgn0284442	2746.67	2568.82	48.1591	832
FBgn0015801	1655.59	1477.74	62.1841	618
FBgn0036237	1158	980.143	130.466	859.998
FBgn0053530	537.5	360.138	0	0
FBgn0033153	1495	1317.14	17.1593	152
FBgn0264308	3623.53	3445.67	0.28491	6.602
FBgn0036448	5961	5783.14	58.2361	2265
FBgn0042182	3485.04	3307.19	2.06392	45.905
FBgn0266801	7562.88	7385.03	2.53692	126.001
FBgn0038202	3476	3298.14	0.090167	2
FBgn0052053	1618	1440.14	0	0
FBgn0250819	2462.69	2284.83	1.43174	22
FBgn0038946	1037	859.263	0	0
FBgn0034454	1070	892.143	0	0
FBgn0030452	2184.64	2006.78	47.1441	636.266
FBgn0085382	4693.95	4516.09	0.06585	2.001
FBgn0029693	3038.57	2860.72	18.4519	355
FBgn0035091	2403.94	2226.08	12.5575	188
FBgn0051268	1620.5	1442.64	0	0
FBgn0033135	1061.15	883.473	0.504912	3
FBgn0034097	708	530.543	0	0
FBgn0039140	2746.38	2568.53	32.5715	562.644
FBgn0035971	983	805.37	0	0
FBgn0014879	1169	991.143	86.2621	575
FBgn0265523	13143.5	12965.7	222.692	19418.3
FBgn0033454	2523	2345.14	34.6822	547
FBgn0040297	5024.93	4847.07	37.3666	1218.08
FBgn0031550	1484	1306.14	0	0
FBgn0083977	2817.1	2639.24	9.12693	162
FBgn0002564	2501	2323.14	0.896067	14
FBgn0037741	3376	3198.14	10.275	221
FBgn0030944	989	811.365	66.4341	362.51
FBgn0050096	1130	952.143	3.27948	21
FBgn0030584	668	490.556	53.3473	176
FBgn0035947	2132	1954.14	49.5351	651
FBgn0035782	659	481.561	0.617543	2
FBgn0036563	1149	971.143	0.459332	3
FBgn0040087	2770.38	2592.52	51.2173	893
FBgn0038820	999	821.143	0	0
FBgn0037491	1191.14	1013.28	13.5004	92
FBgn0030011	1545	1367.14	1.43024	13.15
FBgn0261439	2649.74	2471.89	105.569	1755
FBgn0026630	1811.35	1633.49	60.3511	663
FBgn0033850	1412	1234.14	0.240964	2
FBgn0003559	2589.37	2411.51	65.9139	1069
FBgn0024330	1758.65	1580.8	21.4814	228.376
FBgn0034909	2106	1928.14	9.48537	123
FBgn0051547	3513.71	3335.86	0.624035	14
FBgn0034237	2554.79	2376.94	348.688	5574
FBgn0267384	1884.58	1706.73	65.5575	752.486
FBgn0034553	1802	1624.14	0	0
FBgn0037920	1458	1280.14	7.37697	63.511
FBgn0032335	506	328.655	0	0
FBgn0031946	1131	953.143	0	0
FBgn0260437	509	331.653	0	0
FBgn0001233	2713.82	2535.97	1640.44	27978
FBgn0031941	547	369.632	0	0
FBgn0050479	598	420.609	0.644292	1.823
FBgn0000227	1352	1174.14	0	0
FBgn0030809	6527.82	6349.96	60.812	2597
FBgn0028853	1048	870.143	0	0
FBgn0031229	1263.76	1085.9	33.5477	245
FBgn0263000	485	307.673	0	0
FBgn0036318	1620.47	1442.61	123.583	1199
FBgn0029711	3038.28	2860.42	5.30303	102.015
FBgn0027338	2284.69	2106.84	148.986	2111
FBgn0040773	425.068	247.796	256.346	427.201
FBgn0051858	718	540.54	3.30097	12
FBgn0263353	5737.78	5559.92	0.205946	7.701
FBgn0283503	5722	5544.14	10.9156	407
FBgn0000552	652	474.565	0	0
FBgn0033447	3575.98	3398.12	0.3063	7
FBgn0038708	1188	1010.14	0.441598	3
FBgn0028415	241	63.979	0	0
FBgn0034741	580.753	403.361	7.00403	19
FBgn0032631	1266	1088.14	0	0
FBgn0039041	429	251.723	0	0
FBgn0259151	1949	1771.14	0.167905	2
FBgn0029914	1887.96	1710.1	18.6072	214
FBgn0028887	5860	5682.14	0	0
FBgn0038210	860	682.439	0	0
FBgn0037038	913	735.427	0.202185	1
FBgn0259184	647.723	470.293	6.00721	19
FBgn0037016	2532	2354.14	13.4535	213
FBgn0020503	4361.14	4183.29	34.7268	977
FBgn0011706	901	723.429	2.05538	10
FBgn0051427	1182	1004.14	0.148079	1
FBgn0260386	2245.09	2067.23	0.57557	8.002
FBgn0029656	1659	1481.14	0.301171	3
FBgn0040227	2012	1834.14	210.942	2602
FBgn0020618	1111.07	933.217	3295.48	20683
FBgn0032157	3076	2898.14	33.195	647
FBgn0031469	1813	1635.14	0	0
FBgn0040075	1714.77	1536.92	52.3402	541
FBgn0285911	2741	2563.14	52.6746	908
FBgn0039634	3211	3033.14	39.267	801
FBgn0004797	2106.61	1928.75	11.1013	144
FBgn0038629	3565.2	3387.34	0.131689	3
FBgn0264344	553.853	376.485	0.068516	0.173
FBgn0030050	650.689	473.26	0.314187	1
FBgn0031453	1050.7	872.885	212.591	1248
FBgn0038989	1307	1129.14	33.975	258
FBgn0266521	1888.12	1710.26	86.2456	992
FBgn0039286	3611.34	3433.49	0.173226	4
FBgn0002577	3405	3227.14	4.83113	104.852
FBgn0010225	2831.88	2654.02	535.994	9567
FBgn0032252	2771.61	2593.75	3.72626	64.999
FBgn0036936	1397	1219.14	0	0
FBgn0000543	2204	2026.14	33.5378	457
FBgn0052379	1238	1060.14	0	0
FBgn0011741	1347	1169.14	66.7698	525
FBgn0028952	2184.4	2006.55	2.81593	38
FBgn0259968	360	182.787	0	0
FBgn0024998	1952	1774.14	17.9355	214
FBgn0035645	1633	1455.14	0	0
FBgn0038008	2406	2228.14	0.066734	1
FBgn0037294	1290	1112.14	0	0
FBgn0000303	3295.36	3117.5	0.077973	1.635
FBgn0267521	1934	1756.14	4006.02	47313.5
FBgn0011660	3040	2862.14	13.3128	256.255
FBgn0026430	3311.55	3133.69	30.1766	635.971
FBgn0051354	2347	2169.14	9.05082	132.035
FBgn0030729	1096	918.143	0.161949	1
FBgn0037747	1423.44	1245.58	27.0533	226.624
FBgn0013767	654	476.562	0	0
FBgn0052238	2030	1852.14	0	0
FBgn0016726	329.867	152.676	4633.86	4758
FBgn0030982	682	504.553	0	0
FBgn0027599	1757	1579.14	25.4232	270
FBgn0033961	477	299.679	84.8452	171
FBgn0039010	2919	2741.14	0.108489	2
FBgn0035253	3733.9	3556.05	106.625	2550
FBgn0262001	604	426.607	0.348844	1.001
FBgn0050447	799.333	621.83	0	0
FBgn0037022	1601	1423.14	6.58234	63
FBgn0033426	1816.31	1638.46	26.0457	287
FBgn0261612	3994	3816.14	0.077928	2
FBgn0028644	4145.82	3967.96	0.262312	7
FBgn0037685	1179	1001.14	0.59409	4
FBgn0001128	1713.02	1535.16	18.7904	194
FBgn0051864	673.37	495.924	20.955	69.89
FBgn0034576	712	534.543	156.052	561
FBgn0036838	2522	2344.14	6.01751	94.866
FBgn0040763	742.235	564.765	1.57969	6
FBgn0004903	2505.19	2327.33	31.4337	492.002
FBgn0053784	552	374.63	0	0
FBgn0027793	870	692.434	3.43581	16
FBgn0037930	640	462.575	402.77	1253
FBgn0260452	657	479.562	0	0
FBgn0032248	943	765.422	29.4895	151.803
FBgn0051617	1023	845.143	0.208797	1.187
FBgn0043535	558	380.628	0	0
FBgn0040208	2576.85	2399	42.7575	689.849
FBgn0038029	945	767.303	0	0
FBgn0085450	7181.65	7003.79	43.4623	2047.19
FBgn0038968	6384	6206.14	19.1671	800
FBgn0085283	318	140.815	0	0
FBgn0032921	714.894	537.425	18.8513	68.135
FBgn0034272	1905	1727.14	0	0
FBgn0010501	1749	1571.14	13.6979	144.737
FBgn0264341	789	611.504	0	0
FBgn0002940	1588	1410.14	0.21089	2
FBgn0034352	1726	1548.14	0	0
FBgn0015585	358.5	181.287	0	0
FBgn0038678	456	278.696	52.2858	98
FBgn0069056	879	701.432	1.90786	9
FBgn0015926	2351.61	2173.75	12.7484	186.371
FBgn0032688	3056.45	2878.6	19.1121	370
FBgn0020639	519	341.645	0.435224	1
FBgn0266448	1925	1747.14	0.085106	1
FBgn0032404	952.847	775.264	261.97	1365.88
FBgn0024889	2322	2144.14	26.2136	378
FBgn0034187	3423.36	3245.51	1.65979	36.228
FBgn0029836	950.333	772.691	0	0
FBgn0053688	528	350.64	0	0
FBgn0263864	4828.82	4650.96	26.3115	823
FBgn0011290	1017.8	840.016	57.1746	323.001
FBgn0053257	993	815.362	0	0
FBgn0037838	2022	1844.14	4.1121	51
FBgn0030364	1251	1073.14	40.3203	291
FBgn0262619	2386	2208.14	31.5142	468
FBgn0033589	504	326.657	0.455193	1
FBgn0050462	2013.64	1835.78	0.24299	3
FBgn0033374	1933	1755.14	1.38489	16.347
FBgn0083985	1041.82	863.963	3.95841	23
FBgn0032268	758	580.522	0	0
FBgn0000557	2598.42	2420.57	1.96643	32.011
FBgn0031294	7422.08	7244.22	0.146487	7.137
FBgn0035812	4718.54	4540.68	18.9503	578.692
FBgn0052062	3823.53	3645.67	12.6461	310.06
FBgn0266539	1660	1482.14	45.3458	452
FBgn0020278	3575.66	3397.8	51.7696	1183
FBgn0030326	638.79	461.365	33.5179	104
